,t[s],P[kPa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],H_gas[J],W_work[J],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction,SSA[m2/g],total_carbon_mass_per_kggas[kg/kg],carbon_yield,total_hydrogen_mass_kggas[kg/kg],total_carbon_mass[kg],total_hydrogen_mass[kg],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H_soot[J]
76,0.0016317007199220259,470148.0,1871.8545336574612,1.0334489122850499,0.03421060071975251,0.8907954532026437,1092818.8440357363,0.0,1.0761605563533178e-06,0.00044631054254459595,1.0097089329234088,0.26295782242243704,10991.115045621815,669756578318.4889,277764707206010.66,648079039376601.5,2.687744927727947e+17,3.5857687988424796,20.957669576837958,32.76464027692736,9.503264871176956,414.7248660153143,12392.675478344876,7.11510944077618e-06,886.9041285578594,0.032375066694987714,0.3792396072428281,0.010868060021162152,0.0288395622090274,0.009681218451984674,0.16137159750858998,-0.16738804893450812,153.6476027830197,2904.077101819672,29679.609662398383
77,0.0016500985096931944,470147.9999999999,1877.1023068616191,1.0295384080670509,0.034176697039276505,0.890140897590532,1090931.8322858552,0.0,9.651902722506863e-07,0.00044945765700603557,1.0709029695218468,0.27233339692879666,11451.386559905257,598420406131.3153,278664882331640.12,581251171828396.6,2.7066972941284528e+17,3.646317721418713,23.46271524849426,36.93190358054241,10.478459218989647,465.6674128697591,13137.127631031131,7.513987482125255e-06,871.6811529527964,0.032398873354872,0.4022236590309047,0.010876051733147278,0.028839562209027735,0.00968121845198478,0.14472879495033253,-0.15085382031218394,151.04578361694436,3254.599977368697,31566.621412227523
78,0.0016587297492711276,470147.9999999999,1879.7731579052618,1.027559718321272,0.034159547330241166,0.8898092509386886,1089969.9738317884,0.0,9.124925637514891e-07,0.00045083911476308475,1.1019503957767767,0.27699843490871934,11680.465861542683,564660372370.8275,278984172073525.28,549515869786444.4,2.715016627250655e+17,3.6765026157633502,24.874102166456606,39.27890665583997,11.028265932987484,494.0742891203085,13514.740626062854,7.715112817167886e-06,864.2759920243815,0.03241094895181692,0.4138848550002517,0.010880105417843131,0.028839562209028287,0.009681218451984963,0.13645856618413144,-0.1426238516128807,149.4129057622382,3441.5947671748445,32528.479866210208
79,0.0016824082235388693,470147.9999999998,1887.9042456732473,1.0215808391264267,0.03410768896432315,0.8888044250745956,1087032.139459377,0.0,7.667902716216907e-07,0.0004543002974752592,1.1961866190576107,0.2908319198193989,12359.018477541364,471737323020.96606,279490251911204.53,461771897977606.56,2.7358603568778954e+17,3.7659762301409363,29.82821470698646,47.514027473916244,12.959453186614624,592.4700850917891,14660.556056678919,8.320523976912259e-06,843.0115767615075,0.0324475907133437,0.4492793208109072,0.010892405774389286,0.028839562209029234,0.009681218451985274,0.11237054495065715,-0.11856704522998474,143.2309797048275,4045.010586824578,35466.314238460276
80,0.0017023096098488849,470147.99999999994,1895.8222473714472,1.0158204994779483,0.034057610958892884,0.8878314598501471,1084153.6826424494,0.0,6.453058046519697e-07,0.00045682365215728133,1.287670760351072,0.30386752035411996,12996.003313510435,394760281230.40094,279457943967460.62,388612241467145.7,2.7510563540613718e+17,3.8498358504829358,35.74645500787921,57.348491601780445,15.26791618887286,707.9180891665127,15772.511963093677,8.901133877984296e-06,823.9653483173744,0.032483149689128556,0.483640123891681,0.010904342648118733,0.02883956220902986,0.009681218451985473,0.09094780682836485,-0.09700248904254785,135.61479246315105,4677.268874130406,38344.77105528223
81,0.0017334081150510233,470147.99999999994,1910.753273078838,1.005117952258637,0.03396418784935813,0.886008909367679,1078671.9362403562,0.0,4.6842041703990715e-07,0.00046007192500378493,1.459643598557708,0.3275906055568813,14144.417596155086,283533090431.79663,278479780069269.62,282089370500904.0,2.7706179104998333e+17,3.9997942725745084,50.17521588886426,81.32267239112842,20.897578874265516,982.177352368885,17861.99059267797,9.974115226541954e-06,791.8724132546124,0.03254996863362415,0.5482319181121115,0.010926773252082292,0.028839562209029494,0.009681218451985357,0.05776585721535716,-0.06301136788648527,117.94530898068055,5953.220914574671,43826.51745735949
82,0.0017617394089902091,470147.99999999994,1927.8784757831882,0.9931025232555227,0.033858937989551655,0.8839405171341048,1072306.1335751617,0.0,3.4131367862413695e-07,0.00046241418093022314,1.6557422738134302,0.35380386287904086,15390.707796345054,204126168673.3867,276551574123913.7,205543902964050.3,2.7847233054784787e+17,4.159204457465091,70.60657066494691,115.28219124328619,28.86659440703796,1354.8070584051952,20243.754744555183,1.1168957731657619e-05,760.269425832902,0.03262613450793012,0.6218852078473031,0.010952341548244275,0.028839562209026615,0.009681218451984388,0.03284374551929657,-0.03651197302441132,95.22850949757527,7424.116791471095,50192.32012291823
83,0.0017831952991710354,470148.0,1943.5499029844818,0.9823642552529732,0.033765084420158055,0.8820770323839584,1066433.811880639,0.0,2.7883606145981446e-07,0.0004639535968051641,1.83323996613915,0.377070098432567,16472.916893581114,164957625561.4681,274471972165309.06,167919002222845.62,2.7939938846271286e+17,4.293690682882027,88.58762858655517,145.19374892917943,35.87299746711679,1663.8938104927602,22399.131892517373,1.222450362216997e-05,735.4265769149757,0.0326950608056092,0.6885520986008791,0.010975479574407126,0.028839562209024838,0.009681218451983789,0.020570204492136528,-0.022807291150889124,75.89635140340738,8560.561313930964,56064.641817720294
84,0.001802734497276588,470147.9999999999,1959.7548306026506,0.9715385420367232,0.03367141519190773,0.8801926471546003,1060354.7137479645,0.0,2.4575387192054185e-07,0.0004652804674489246,2.0135134005361137,0.40045082115454816,17535.897134255636,143784247375.64056,272223592279189.97,147996441885066.94,2.801984486467241e+17,4.421743985014764,103.08920190520557,169.3480037978759,41.514750898395015,1893.2782780299838,24587.963881563053,1.3271196989525209e-05,713.1902917510257,0.03276505694776421,0.7562615386462175,0.010998976739103578,0.028839562209023808,0.009681218451983453,0.014125800237281843,-0.015422037726383325,60.48394728706571,9215.701327811948,62143.73995060791
85,0.0018174336182417959,470147.99999999994,1972.651192476129,0.963142877447631,0.03360010300533964,0.8787360198477994,1055549.6442019374,0.0,2.3010018407774855e-07,0.00046623527007187227,2.153401869441188,0.4185032142496831,18339.362520959337,133462295014.28569,270424942986452.53,138569570662212.0,2.807734442298841e+17,4.515850904876301,112.20082442141926,184.54583538185688,45.05312900144675,2026.2272798284073,26286.3610938218,1.406528970085055e-05,697.675971790166,0.03281936959181359,0.8088026683475878,0.011017209074530025,0.028839562209024172,0.00968121845198357,0.01098196288902751,-0.011907652120839062,52.11702019120493,9116.594001948846,66948.80949658924
86,0.0018330757033159122,470147.99999999994,1986.1534813959606,0.9545900977439195,0.03352967338410914,0.8772705281652063,1050608.28487509,0.0,2.1795138061323845e-07,0.00046716531902765804,2.294612924277899,0.43669623553317594,19133.844642165906,125293186542.75322,268558204580062.6,131253390160731.23,2.813335328061476e+17,4.606717768463866,120.59242833443626,198.56121628756176,48.305549437641375,2143.4382187129045,28000.785638919286,1.4849595944423609e-05,683.3324210578969,0.03287419477016134,0.861840552066778,0.011035613463764743,0.028839562209025303,0.009681218451983959,0.008451371344835814,-0.009138859329715726,45.9935055794156,8220.145784138413,71890.16882325671
87,0.001846400331542936,470147.99999999994,1996.7169759015549,0.9481020176273951,0.033478899461155114,0.8761876033429322,1046871.6894265692,0.0,2.1021718478744753e-07,0.00046784413171215765,2.399263795090269,0.4501851702934789,19713.0980941493,120025684610.94469,267120465230955.4,126595748536962.7,2.8174232336243587e+17,4.671658856024788,126.56921229426725,208.56063659007015,50.61559199473628,2225.527528518656,29271.34409448504,1.5417900219248336e-05,673.4606388595392,0.03291482565947451,0.9011466865877386,0.011049252939721001,0.02883956220902542,0.009681218451983992,0.006845298531009931,-0.007361663410345637,41.83775665192491,6894.287729829219,75626.76427174946
88,0.001862252463482133,470147.9999999999,2007.4656288623614,0.9417327738096715,0.03343300360049813,0.8751731730646197,1043279.8280341063,0.0,2.0362950775789892e-07,0.0004684837912843681,2.497527947511058,0.4628813372775099,20250.686680618855,115483330826.08414,265688746445698.66,122628556675275.97,2.8212753536322778e+17,4.730988895457997,132.02182869480683,217.7086655689174,52.713122072899914,2300.6675036574866,30464.392565531038,1.5938509396202376e-05,664.732987439622,0.032952977875265896,0.9380540143878543,0.01106206034410622,0.028839562209024665,0.009681218451983739,0.005525139502926782,-0.005881047844929752,37.12327690136816,5057.5482827321875,79218.62566429906
89,0.0018781955287732468,470147.9999999999,2016.0263206382112,0.9368725546979383,0.03340229494625545,0.8744555939792835,1040656.1412865033,0.0,1.989313137832053e-07,0.00046894872638248385,2.5671711684855802,0.47192431890641984,20628.95507484545,112236618261.92813,264579860186153.16,119799238113144.3,2.8240752582559923e+17,4.77222977197811,135.96610379217333,224.35573899055356,54.218611640547635,2357.339915291278,31309.992618137992,1.6296373762071407e-05,658.8617035602564,0.03298001911999586,0.9642115206832923,0.011071137881259767,0.028839562209024106,0.009681218451983555,0.004615844420953942,-0.00488129715001705,32.526199089663635,3408.0282752461817,81842.31241199866
90,0.0018973288654360204,470147.9999999999,2023.5814361623045,0.9327745567823673,0.03338081763103295,0.8739104244420408,1038583.7653847906,0.0,1.944772204154758e-07,0.00046932118076265894,2.6201529079839103,0.47886487050402204,20916.435954071803,109243683493.07274,263631773522361.44,117116920373462.97,2.8263182309749834e+17,4.8033456178103915,139.50336505538198,230.34923875941965,55.555474839847506,2413.245005044879,31953.3523672628,1.655848560671354e-05,654.5928487773114,0.03300059296973945,0.9841110911666529,0.011078044363831255,0.02883956220902403,0.00968121845198353,0.0037603877868022956,-0.003980099294370054,27.578390127287864,2006.659594495282,83914.68831378229
91,0.0019171146269911928,470147.99999999994,2028.959629003967,0.9299807321509672,0.03336928864283765,0.8735818924827083,1037277.461458869,0.0,1.904749802268192e-07,0.0004695644218264674,2.6521076884466206,0.48311345618958934,21091.032933342518,106675034780.02298,262978376320875.6,114706714980312.11,2.82778306290958e+17,4.822221916879176,142.44401654547272,235.35846832165288,56.65573557493426,2465.2288781828784,32341.443809771477,1.6709399773905913e-05,652.1364060738124,0.033013003654485895,0.9961130830249626,0.0110822105349159,0.028839562209024356,0.00968121845198364,0.0030043829231377454,-0.003197457671683454,23.346173471815764,1152.6713478398988,85220.99223966991
92,0.0019388173213687229,470147.9999999999,2032.8894998709843,0.9280067015398026,0.03336295250699364,0.8733753625681345,1036419.5781961179,0.0,1.8662287234613372e-07,0.000469732937945377,2.6722032846921344,0.4858445422003141,21202.708778295397,104295816203.17557,262514339987564.1,112386921376884.36,2.8287978907047232e+17,4.834384760823871,145.11341944814484,239.93095884973226,57.644029598094825,2517.016976751663,32585.56495097515,1.6799790359980804e-05,650.6779554135331,0.03302081034690826,1.0036608483055902,0.011084831181310635,0.028839562209024606,0.009681218451983739,0.00231759479840014,-0.0024838518881839956,19.66566789656831,651.5178107327195,86078.87550237116
93,0.0019660151200766246,470147.99999999994,2035.9884092207908,0.926487576237151,0.03335911291436775,0.8732316232493843,1035798.593854071,0.0,1.8254525768044275e-07,0.0004698639590896535,2.6861896405455705,0.4878086708375054,21282.99677597971,101850006307.37587,262157712585797.25,109931324412390.77,2.8295869184833334e+17,4.843309080088313,147.80568695193003,244.5771382049712,58.626741566178985,2573.958727058145,32755.534912797048,1.6859775638727063e-05,649.7526855427659,0.03302624577624649,1.00891402565964,0.011086655812989232,0.02883956220902485,0.00968121845198381,0.0016674321280754358,-0.0018044113590577394,16.14097234757385,347.1732617376284,86699.85984434819
94,0.00199739033897243,470147.99999999994,2038.1086618388083,0.9254619979114487,0.03335688724342573,0.873140698780144,1035395.1437188713,0.0,1.7867780666249014e-07,0.000469956548718644,2.6950344477746073,0.4891092400194019,21336.696327462392,99581831167.68277,261919118914679.62,107602290955669.36,2.8301445062657338e+17,4.849520665862472,150.2379738931167,248.81743396423295,59.4973225023513,2630.189823218275,32863.08086616035,1.6896406931067926e-05,649.2603786711041,0.03302968496293487,1.0122360733412097,0.011087810321417143,0.028839562209024963,0.009681218451983857,0.0011504288951244054,-0.00126275959852902,13.108994400117291,189.72636203587086,87103.30997950962
95,0.0020335817585053744,470147.99999999994,2039.5140440253147,0.9247816340741153,0.03335534895439114,0.8730807493209297,1035128.2322911944,0.0,1.7498703544477928e-07,0.00047002290166494405,2.700863154249767,0.4900142044655506,21375.131347847917,97453170993.85762,261763519169039.72,105379656562305.14,2.8305440930508477e+17,4.854239247834239,152.44697630732648,252.71551767691506,60.26912479554237,2686.0441430432106,32934.00166379522,1.6920422152913433e-05,649.0292787999059,0.03303195292240268,1.0144252946923307,0.011088571657906532,0.028839562209025005,0.009681218451983858,0.0007622928390012867,-0.0008559963091480634,10.50596219641453,108.64890578339539,87370.22140716895
96,0.002075660700412141,470148.0,2040.4214242435353,0.9243341405563447,0.03335404122171162,0.873038696926668,1034945.5348326544,0.0,1.713613384192171e-07,0.0004700712225766202,2.7049492772885446,0.4906846241055603,21405.16915140514,95387780784.93372,261663751847867.28,103196210763697.47,2.8308350883845456e+17,4.858206826827697,154.51720701574408,256.4172415744359,60.97305195866448,2743.157977831858,32983.75587061114,1.6937784241656462e-05,648.9609380864163,0.03303354400045277,1.0159600139028322,0.011089105770528136,0.028839562209025036,0.00968121845198388,0.00048150480781342716,-0.0005615904561420863,8.255308674891257,65.75347187755771,87552.91886570027
97,0.0021240181130869748,470147.9999999999,2040.9765370797027,0.9240479557392786,0.033352785836845596,0.8730077625892289,1034817.8442205625,0.0,1.6775089658866074e-07,0.0004701060948486816,2.707953406142482,0.4912008623743674,21430.275787611623,93349128099.46823,261602143182444.88,101021951858315.47,2.8310450941169152e+17,4.861785108178635,156.49960282182616,260.00834808979704,61.628603249039216,2802.4058554001126,33020.35883045071,1.6951330597253008e-05,649.001905086781,0.033034714517876235,1.0170883436714664,0.011089498704193223,0.028839562209025046,0.009681218451983878,0.0002891121196138926,-0.0003593369874235697,6.340880751074037,42.553376771965226,87680.60947778892
98,0.0021821882538204684,470147.9999999999,2041.3071987283329,0.9238613451668869,0.03335145271794457,0.8729826740615504,1034721.4804658283,0.0,1.6390824081207842e-07,0.0004701322515062139,2.7103889792019427,0.49163157708687716,21453.68874508407,91192367490.70895,261563865466304.2,98707850445064.25,2.8312026131914323e+17,4.865365365225456,158.55349763472012,263.77358955379304,62.29006425067942,2868.264885139136,33050.0466588981,1.696314475784332e-05,649.1273360822341,0.033035663897943164,1.0180031278635868,0.011089817403754438,0.028839562209025043,0.009681218451983869,0.00015905810666681452,-0.00022166165341334316,4.667331720525855,29.038194836037043,87776.97323252184
99,0.002223648962660833,470147.9999999999,2041.4277168410038,0.9237827576405233,0.033350584594713566,0.8729692621728814,1034673.3646005327,0.0,1.61398747255218e-07,0.00047014485978661124,2.7116909318086284,0.4918632652838274,21467.75748193976,89788541418.20065,261548629920605.03,97196598091453.62,2.8312785420312307e+17,4.867626393227547,159.88016351820974,266.2261619974586,62.70919581116079,2912.939956362713,33065.91795335954,1.6969847150483203e-05,649.2412372225889,0.033036171442327074,1.0184921321489893,0.01108998778248692,0.02883956220902508,0.009681218451983876,0.00010461244312750846,-0.0001633422392794756,3.7683520322962765,23.642931373789622,87825.08909781743
100,0.0022640515118576045,470148.0,2041.4942020593492,0.9237307239593097,0.033349792165311636,0.8729584246468546,1034636.3550521106,0.0,1.590909715725767e-07,0.00047015417181605555,2.71274312106524,0.4920491472546098,21480.08937936635,88499706045.67154,261539077865807.25,95806823081885.44,2.8313346203836784e+17,4.86966901278411,161.0992960455168,268.4914636112671,63.089804701696266,2955.2536336203907,33078.74316754725,1.697547298545694e-05,649.3623191959707,0.033036581576828,1.0188873270684469,0.011090125461473503,0.028839562209025067,0.009681218451983881,6.980714038474879e-05,-0.00012551516373484153,3.0664108394948646,20.116158323621438,87862.09864624008
101,0.0023792556472519736,470147.9999999999,2041.5475639167682,0.9236505011707953,0.033347767494394574,0.8729347839637266,1034561.1817709703,0.0,1.5306591982935428e-07,0.00047017169649633437,2.7150394779167577,0.4924421379405121,21510.41132356591,85140673469.5117,261526111956398.1,92178452089388.36,2.8314401564757923e+17,4.874888285209103,164.3212848008134,274.5172134293143,64.08043336510278,3071.694189147433,33106.720844302225,1.6988355166645203e-05,649.7294439013558,0.03303747626835713,1.0197498226273778,0.011090425802514672,0.028839562209025078,0.009681218451983884,2.232842633121037e-05,-7.171512496782458e-05,1.7175445902951663,14.549592197255421,87937.27192737849
102,0.0025209187459213256,470148.0,2041.5070914931343,0.9236098060192744,0.03334563715404216,0.8729137082080113,1034499.5127641382,0.0,1.464815118428939e-07,0.00047018475898586294,2.71708884018305,0.49276811905646095,21541.635253841654,81474603224.79135,261521854865916.53,88213228891477.45,2.831518820626932e+17,4.8804718272123555,167.9785754612567,281.4007704076018,65.18793535655097,3209.8573606350483,33131.664323447534,1.700040558826394e-05,650.1827087085534,0.03303827392999624,1.0205195487490597,0.011090693571370635,0.028839562209025085,0.009681218451983893,5.593987566024242e-06,-4.948691353829213e-05,0.8506234193845177,11.348097392385286,87998.94093421013
103,0.002707038663669477,470147.99999999994,2041.4086956220558,0.9235882400877128,0.033343251402058946,0.872892588719321,1034441.2383043994,0.0,1.3884905544516662e-07,0.00047019661721572117,2.7191448031810297,0.49306799453287947,21576.52538289217,77227545044.44476,261522343953667.1,83616856183780.02,2.831590232556777e+17,4.886861774803709,172.47883695686008,289.9091565625954,66.53615510121216,3386.386862396829,33156.660769496506,1.7012834426269213e-05,650.7448241815159,0.03303907328545146,1.021291754059359,0.011090961908827593,0.028839562209025088,0.009681218451983898,9.251333961896728e-07,-3.931984301562085e-05,0.3414911311716829,9.140536579736615,88057.21539394926
104,0.002952095490221883,470147.99999999994,2041.268526252977,0.9235780581206299,0.0333405943896766,0.8728706729181146,1034383.09327848,0.0,1.3015938306605918e-07,0.00047020851003521795,2.721280236204238,0.49335721325847876,21615.490526808502,72393569915.45805,261526075525432.6,78383813126494.42,2.8316618527902954e+17,4.894101319426955,178.02589743900558,300.43902974790296,68.18213361759165,3612.559455637364,33182.60098801365,1.702595676883408e-05,651.4103742083549,0.03303990282158395,1.022093807754843,0.011091240377704958,0.028839562209025095,0.00968121845198389,8.868641437759725e-08,-3.288795353273994e-05,0.10407029749000953,7.471824686228526,88115.36041986923
105,0.003262819548408888,470148.0,2041.1037740643671,0.9235744171203072,0.033337772020098896,0.8728482448198931,1034324.9005654209,0.0,1.2084720940015892e-07,0.00047022060103859724,2.723466739464115,0.49364079171161784,21656.978415076337,67213951137.96672,261531769406601.3,72775891029484.05,2.831734666515059e+17,4.901869496817361,184.5692523217404,312.91235929760313,70.10437305413176,3891.0340037854353,33209.1489257488,1.7039511312311068e-05,652.1389170044206,0.03304075179182604,1.0229150430737284,0.011091525370462933,0.0288395622090251,0.009681218451983884,4.685820260867028e-09,-2.7425724436879556e-05,0.023479046553571015,6.134791169372263,88173.55313292742
106,0.003658529292633768,470148.0,2040.92335323958,0.9235739270653438,0.03333480748159334,0.8728250623595059,1034265.3843031825,0.0,1.1104876066377698e-07,0.0004702330907071001,2.7257273153510413,0.49392901235762526,21700.59981120618,61764123886.4497,261538577255056.12,66875127238276.64,2.8318098810573286e+17,4.910070449422862,192.26066974036337,327.6412410389638,72.33909093975115,4234.474008501795,33236.59122913785,1.7053582824311335e-05,652.9129194266378,0.03304162936277653,1.0237640995528254,0.011091819964257992,0.028839562209025102,0.009681218451983895,1.1589284022878924e-10,-2.239201278184083e-05,0.0036123021894281255,4.973605950485359,88233.0693951667
107,0.004171358463969075,470147.99999999994,2040.7316009070225,0.9235750516802997,0.03333171613979019,0.8728010523429357,1034204.0603226462,0.0,1.0082092077156647e-07,0.00047024602643293804,2.7280688286611765,0.49422618079271335,21746.065070148274,56075577847.754,261546090444691.53,60715778047201.79,2.831887781819675e+17,4.918640575127606,201.37545072030983,345.1838741791557,74.9548807017269,4664.171114826368,33265.01469128845,1.706818759036259e-05,653.7217936609901,0.03304253830997174,1.0246435555615174,0.011092125090816241,0.028839562209025102,0.009681218451983897,1.0240333870758122e-12,-1.779068358837517e-05,0.00033085477927839295,3.9275141932799085,88294.39337570356
108,0.004431972108219075,470147.99999999994,2040.648614267809,0.9235758710788528,0.03333039027163446,0.8727907850927358,1034177.9029628028,0.0,9.64245898397697e-08,0.0004702515582668897,2.729070162207214,0.4943531687901954,21765.53602941003,53630430567.20987,261549399242069.03,58068245659734.26,2.8319210953026134e+17,4.922316715227939,205.7031087050008,353.5447949806176,76.18514666504599,4876.884195704792,33277.16971241136,1.7074439446766187e-05,654.0681259107246,0.033042927012526646,1.0250196494320734,0.011092255575263943,0.0288395622090251,0.009681218451983891,9.49933337988162e-14,-1.600689111943483e-05,9.953794179864751e-05,3.5215642493189563,88320.55073554788
109,0.0045397713094314585,470147.99999999994,2040.616669181671,0.9235762327365052,0.033329881556531465,0.8727868498481658,1034167.8866957022,0.0,9.473521182558008e-08,0.00047025367854963343,2.7294539611700728,0.49440183768991186,21772.999118142438,52690835377.594086,261550680942017.94,57050878433146.83,2.8319338639438323e+17,4.92372664572829,207.44067503665477,356.9072816983864,76.67705701065792,4963.874250003599,33281.82858000518,1.7076836588057412e-05,654.2008070801453,0.0330430759973551,1.0251638016359303,0.011092305588321008,0.028839562209025095,0.009681218451983898,3.569318302030328e-14,-1.5351474237973672e-05,6.0714871509270514e-05,3.372250850125707,88330.56700264703
110,0.005034189747043502,470147.99999999994,2040.4853333095239,0.9235779750617699,0.03332779928895501,0.8727707648661858,1034126.9981031321,0.0,8.779968545829729e-08,0.00047026234522621506,2.7310227439220345,0.4946007638359684,21803.485448823812,48833452851.70367,261555994690249.3,52874206802557.88,2.8319860558904752e+17,4.929491100872831,215.05936555421223,371.6872035200648,78.82051852951739,5356.082345529338,33300.87174719421,1.7086639831147403e-05,654.7421825574547,0.03304368497430914,1.0257530254560865,0.011092510017184436,0.028839562209025074,0.009681218451983888,4.140336237961428e-16,-1.2831071531858583e-05,6.399827933775528e-06,2.797485287858336,88371.4555952175
111,0.0057857509907895495,470147.9999999999,2040.3234891502952,0.9235806620011543,0.03332525279642974,0.8727511418344482,1034077.2265934902,0.0,7.92542526488053e-08,0.0004702729186561463,2.732936674563118,0.49484345076411634,21840.57135405008,44080682629.50275,261562636498396.56,47728026844987.85,2.83204973057426e+17,4.9365135306297105,225.70408952334006,392.4328438087447,81.78027922132824,5933.724726924611,33324.10459654785,1.7098610324375204e-05,655.3985956553689,0.03304442793212235,1.0264718844073621,0.011092759422387917,0.028839562209025917,0.00968121845198389,5.192831977584023e-19,-1.0089498434390246e-05,2.199804628566505e-07,2.1723857655602465,88421.22710486248
112,0.006453894433460511,470147.99999999994,2040.2076861232024,0.9235829347500243,0.033323443350923236,0.8727372296496763,1034042.0128196297,0.0,7.312132126533685e-08,0.00047028041521285314,2.734293650426859,0.49501551532532523,21866.72450951549,40669687495.24617,261567449696892.97,44034689214189.27,2.8320948758942637e+17,4.941471587024539,234.39929668225685,409.45716660158166,84.16928111080273,6431.508718316739,33340.576674724936,1.71071042508337e-05,655.8592169190755,0.033044954688830015,1.0269815550429513,0.011092936250548188,0.02883956220902859,0.009681218451983891,1.4863031365417953e-21,-8.358668077687586e-06,1.148796494973202e-08,1.7790214791883745,88456.44087872977
113,0.007498632578192192,470147.99999999994,2040.0637505456477,0.9235861513587608,0.03332120844859262,0.872720081340424,1033998.6903349388,0.0,6.545002853975131e-08,0.0004702896558779492,2.735966333067642,0.49522761149007033,21898.692913084244,36403082325.39246,261573500297369.4,39414928723040.08,2.8321505244805578e+17,4.947536817652074,246.85126312706927,433.9519956274348,87.54817748925312,7185.476712089087,33360.88105885743,1.7117582079493064e-05,656.418302455776,0.03304560399794337,1.0276098029340492,0.011093154218606212,0.028839562209028575,0.009681218451983881,1.7980313645251268e-25,-6.45908035680634e-06,1.2210763111616006e-10,1.350120363563161,88499.76336342069
114,0.008716496672092518,470147.99999999994,2039.9354980057342,0.9235893714472491,0.03331922981388018,0.8727049311232116,1033960.4908861886,0.0,5.8540950628706855e-08,0.00047029782013849705,2.737444172243736,0.49541500150195156,21926.565901474052,32560390311.2254,261578953224562.72,35254184725192.12,2.8321996908071046e+17,4.952826708634849,259.9817007475301,459.9196323323111,91.06048891562664,8033.655331655583,33378.820274333506,1.712684646490132e-05,656.9005651267546,0.03304617767188588,1.028164868983716,0.011093346796521134,0.028839562209028582,0.009681218451983876,5.8537092186104976e-30,-4.989127485331412e-06,6.724480691204751e-13,1.0218736669768327,88537.96281217033
115,0.010024101309218103,470147.99999999994,2039.829561168293,0.9235922755222682,0.033317604258889987,0.8726925063596516,1033929.2157069453,0.0,5.275710194854119e-08,0.0004703045158980868,2.7386561933174423,0.49556868577765834,21949.05332477035,29343514480.022907,261583499899908.22,31771069613406.945,2.832240013614117e+17,4.95709279227699,272.79319004385314,485.3845600774573,94.440508362918,8914.525220828422,33393.53277319967,1.7134449400959404e-05,657.2845548820096,0.03304664815941858,1.0286200956148508,0.011093504735554687,0.028839562209028568,0.009681218451983883,1.0729460710305896e-34,-3.9257589929917215e-06,2.7828105160573882e-15,0.7876746024783815,88569.23799141476
